,player_name,team,IsIndian,innings,runs_scored,balls_faced,fours,sixes,is_dismissed,balls_bowled,runs_given,wickets_taken,extra_runs_given,maiden_overs_bowled,catches_taken,stumpings,run_outs,fifty,century,Three_wicket_haul,Five_wicket_haul,retention,Batting_Average,Batting_Strike_Rate,Bowling_Average,Bowling_Economy,full_name,Day,Month,Year,age_at_auction,age_category,Visibility Score 2015,Visibility Score 2014,Visibility Score 2017,Visibility Score 2016,Average Sentiment Score 2015,Average Sentiment Score 2014,Average Sentiment Score 2017,Average Sentiment Score 2016,Positive Mentions 2015,Positive Mentions 2014,Positive Mentions 2017,Positive Mentions 2016,Negative Mentions 2015,Negative Mentions 2014,Negative Mentions 2017,Negative Mentions 2016,Entertainment Score 2014,Entertainment Score 2015,Entertainment Score 2016,Entertainment Score 2017
120,Imran Tahir,Delhi Daredevils,0,20,18.0,23.0,3.0,0.0,4.0,448.0,632.0,31.0,34.0,0.0,3.0,0.0,0.0,0,0,6,0,0,4.5,78.26,20.39,8.46,Imran Tahir,27,3,1979,39,Veteran,0.0,0.0,0.009037505648441,0.0,0.0,0.0,0.2040639383764383,0.0,0.0,0.0,39.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
121,Imran Tahir,Rising Pune Supergiant,0,12,0.0,2.0,0.0,0.0,0.0,286.0,370.0,19.0,6.0,0.0,0.0,0.0,0.0,0,0,3,0,0,,0.0,19.47,7.76,Imran Tahir,27,3,1979,39,Veteran,0.0,0.0,0.009037505648441,0.0,0.0,0.0,0.2040639383764383,0.0,0.0,0.0,39.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
122,Iqbal Abdulla,Rajasthan Royals,1,1,0.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,,,,9.0,Iqbal Abdulla,12,2,1989,29,Peak,0.0,0.0018726591760299,0.0,0.0025526483726866,0.0,0.3,0.0,0.0684722222222222,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Iqbal Abdulla,Royal Challengers Bengaluru,1,15,62.0,54.0,8.0,1.0,1.0,310.0,421.0,13.0,20.0,1.0,4.0,0.0,0.0,0,0,1,0,0,62.0,114.81,32.38,8.15,Iqbal Abdulla,12,2,1989,29,Peak,0.0,0.0018726591760299,0.0,0.0025526483726866,0.0,0.3,0.0,0.0684722222222222,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,Ishan Kishan,Gujarat Lions,1,16,319.0,255.0,34.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1,0,0,0,0,22.79,125.1,,,Ishan Kishan,18,7,1998,20,Young,0.0,0.0,0.009489380930863,0.0051052967453733,0.0,0.0,0.0914812321944144,0.0387499999999999,0.0,0.0,32.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
125,J Botha,Kolkata Knight Riders,0,4,31.0,15.0,5.0,1.0,3.0,62.0,82.0,1.0,3.0,0.0,4.0,0.0,0.0,0,0,0,0,0,10.33,206.67,82.0,7.94,Johan Botha,5,2,1982,36,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,J Suchith,Mumbai Indians,1,16,48.0,33.0,4.0,2.0,1.0,253.0,369.0,10.0,10.0,0.0,9.0,0.0,2.0,0,0,0,0,0,48.0,145.45,36.9,8.75,Jagadeesha Suchith,16,1,1994,24,Emerging,0.0019474196689386,0.0,0.0,0.0,0.4416666666666666,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,J Theron,Rajasthan Royals,0,1,1.0,1.0,0.0,0.0,0.0,26.0,41.0,1.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,100.0,41.0,9.46,Rusty Theron,24,7,1985,33,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,J Yadav,Delhi Daredevils,1,11,6.0,12.0,0.0,0.0,0.0,183.0,197.0,4.0,4.0,0.0,3.0,0.0,0.0,0,0,0,0,0,,50.0,49.25,6.46,Jayant Yadav,22,1,1990,28,Peak,0.0,0.0,0.0034643771652357,0.0,0.0,0.0,-0.0216629792013423,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
129,JA Morkel,Delhi Daredevils,0,4,86.0,70.0,9.0,2.0,1.0,74.0,113.0,3.0,6.0,0.0,1.0,0.0,0.0,1,0,0,0,0,86.0,122.86,37.67,9.16,Albie Morkel,6,10,1981,37,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,JA Morkel,Rising Pune Supergiants,0,2,16.0,9.0,0.0,2.0,1.0,34.0,66.0,3.0,5.0,0.0,1.0,0.0,0.0,0,0,1,0,0,16.0,177.78,22.0,11.65,Albie Morkel,6,10,1981,37,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,JA Morkel,Royal Challengers Bengaluru,0,7,45.0,41.0,1.0,3.0,3.0,101.0,127.0,4.0,10.0,0.0,2.0,0.0,0.0,0,0,0,0,0,15.0,109.76,31.75,7.54,Albie Morkel,6,10,1981,37,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,JC Buttler,Mumbai Indians,0,24,528.0,375.0,50.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1,0,0,0,0,26.4,140.8,,,Jos Buttler,9,8,1990,28,Peak,0.0,0.0,0.0155143846964904,0.0178685386088066,0.0,0.0,0.0390676879754549,0.0148218537414966,0.0,0.0,41.0,9.0,0.0,0.0,20.0,9.0,0.0,0.0,0.0,0.0
133,JD Unadkat,Delhi Daredevils,1,10,1.0,6.0,0.0,0.0,1.0,207.0,308.0,10.0,10.0,0.0,0.0,0.0,0.0,0,0,2,0,0,1.0,16.67,30.8,8.93,Jaydev Unadkat,18,10,1991,27,Peak,0.0,0.0,0.0087362554601596,0.0019144862795149,0.0,0.0,0.0122498569438224,0.0666666666666666,0.0,0.0,25.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
134,JD Unadkat,Kolkata Knight Riders,1,1,0.0,0.0,0.0,0.0,0.0,19.0,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,15.47,Jaydev Unadkat,18,10,1991,27,Peak,0.0,0.0,0.0087362554601596,0.0019144862795149,0.0,0.0,0.0122498569438224,0.0666666666666666,0.0,0.0,25.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
135,JD Unadkat,Rising Pune Supergiant,1,12,2.0,5.0,0.0,0.0,0.0,279.0,330.0,27.0,12.0,3.0,5.0,0.0,2.0,0,0,3,1,0,,40.0,12.22,7.1,Jaydev Unadkat,18,10,1991,27,Peak,0.0,0.0,0.0087362554601596,0.0019144862795149,0.0,0.0,0.0122498569438224,0.0666666666666666,0.0,0.0,25.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
136,JDS Neesham,Delhi Daredevils,0,4,42.0,46.0,3.0,1.0,3.0,57.0,96.0,1.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14.0,91.3,96.0,10.11,Jimmy Neesham,17,9,1990,28,Peak,0.0,0.0009363295880149,0.0,0.0076579451180599,0.0,0.0,0.0,0.0708333333333333,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
137,JH Kallis,Kolkata Knight Riders,0,8,151.0,131.0,13.0,4.0,6.0,134.0,193.0,4.0,9.0,0.0,2.0,0.0,0.0,1,0,0,0,0,25.17,115.27,48.25,8.64,Jacques Kallis,16,10,1975,43,Veteran,0.0,0.0159176029962546,0.0,0.0,0.0,-0.0047385620915032,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
138,JJ Bumrah,Mumbai Indians,1,45,25.0,27.0,1.0,1.0,3.0,1039.0,1359.0,50.0,63.0,2.0,2.0,0.0,3.0,0,0,8,0,1,8.33,92.59,27.18,7.85,Jasprit Bumrah,12,6,1993,25,Emerging,0.0116845180136319,0.0168539325842696,0.0111462569664106,0.0,-0.1053030303030303,-0.0997592592592592,0.1817106361362535,0.0,2.0,8.0,49.0,0.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0
139,JJ Roy,Gujarat Lions,0,3,59.0,41.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,29.5,143.9,,,Jason Roy,21,7,1990,28,Peak,0.0,0.0,0.0182256363910227,0.0,0.0,0.0,0.0941250360354638,0.0,0.0,0.0,65.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
140,JO Holder,Kolkata Knight Riders,0,4,22.0,20.0,2.0,1.0,4.0,83.0,105.0,3.0,7.0,0.0,0.0,0.0,0.0,0,0,1,0,0,5.5,110.0,35.0,7.59,Jason Holder,11,5,1991,27,Peak,0.0,0.0,0.0003012501882813,0.0031908104658583,0.0,0.0,-0.1999999999999999,0.2608333333333333,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
141,JO Holder,Sunrisers Hyderabad,0,1,16.0,12.0,2.0,1.0,1.0,20.0,35.0,1.0,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,16.0,133.33,35.0,10.5,Jason Holder,11,5,1991,27,Peak,0.0,0.0,0.0003012501882813,0.0031908104658583,0.0,0.0,-0.1999999999999999,0.2608333333333333,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
142,JP Duminy,Delhi Daredevils,0,38,1015.0,795.0,62.0,43.0,23.0,354.0,425.0,13.0,20.0,0.0,12.0,0.0,2.0,6,0,1,0,0,44.13,127.67,32.69,7.2,JP Duminy,14,4,1984,34,Experienced,0.0,0.0,0.0025606266003916,0.0006381620931716,0.0,0.0,0.0881434812909838,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
143,JP Faulkner,Gujarat Lions,0,15,131.0,120.0,11.0,0.0,8.0,272.0,447.0,13.0,19.0,0.0,6.0,0.0,2.0,0,0,2,0,0,16.38,109.17,34.38,9.86,James Faulkner,29,4,1990,28,Peak,0.0009737098344693,0.0140449438202247,0.0016568760355475,0.0012763241863433,0.0,0.1312962962962963,-0.1077705627705627,0.25,0.0,5.0,3.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
144,JP Faulkner,Rajasthan Royals,0,26,325.0,215.0,20.0,21.0,14.0,559.0,882.0,26.0,57.0,0.0,6.0,0.0,1.0,0,0,1,1,0,23.21,151.16,33.92,9.47,James Faulkner,29,4,1990,28,Peak,0.0009737098344693,0.0140449438202247,0.0016568760355475,0.0012763241863433,0.0,0.1312962962962963,-0.1077705627705627,0.25,0.0,5.0,3.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
145,JW Hastings,Chennai Super Kings,0,1,0.0,0.0,0.0,0.0,0.0,19.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,29.0,9.16,John Hastings,11,4,1985,33,Experienced,0.0,0.0,0.0,0.0031908104658583,0.0,0.0,0.0,0.247,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,JW Hastings,Kolkata Knight Riders,0,2,0.0,0.0,0.0,0.0,0.0,42.0,37.0,2.0,2.0,1.0,0.0,0.0,0.0,0,0,0,0,0,,,18.5,5.29,John Hastings,11,4,1985,33,Experienced,0.0,0.0,0.0,0.0031908104658583,0.0,0.0,0.0,0.247,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,K Rabada,Delhi Daredevils,0,6,55.0,68.0,5.0,1.0,3.0,137.0,198.0,8.0,24.0,0.0,0.0,0.0,2.0,0,0,1,0,0,18.33,80.88,24.75,8.67,Kagiso Rabada,25,5,1995,23,Emerging,0.0,0.0,0.0120500075312547,0.0,0.0,0.0,0.1000683551198257,0.0,0.0,0.0,41.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
148,K Santokie,Mumbai Indians,0,2,0.0,0.0,0.0,0.0,0.0,51.0,91.0,3.0,4.0,0.0,1.0,0.0,0.0,0,0,0,0,0,,,30.33,10.71,Krishmar Santokie,20,12,1984,34,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,KA Pollard,Mumbai Indians,0,60,1294.0,928.0,81.0,82.0,41.0,290.0,498.0,9.0,22.0,0.0,35.0,0.0,2.0,7,0,0,0,0,31.56,139.44,55.33,10.3,Kieron Pollard,5,12,1987,31,Experienced,0.0155793573515092,0.0056179775280898,0.0085856303660189,0.0012763241863433,0.134375,-0.039,0.0808085049012923,0.0,7.0,2.0,30.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
150,KC Cariappa,Kings XI Punjab,1,9,15.0,18.0,0.0,1.0,3.0,199.0,287.0,7.0,8.0,0.0,2.0,0.0,0.0,0,0,0,0,0,5.0,83.33,41.0,8.65,KC Cariappa,13,4,1994,24,Emerging,0.0009737098344693,0.0,0.0001506250941406,0.0019144862795149,0.4000000000000001,0.0,0.0,0.0583333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,KC Cariappa,Kolkata Knight Riders,1,1,0.0,0.0,0.0,0.0,0.0,12.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,28.0,14.0,KC Cariappa,13,4,1994,24,Emerging,0.0009737098344693,0.0,0.0001506250941406,0.0019144862795149,0.4000000000000001,0.0,0.0,0.0583333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,KD Karthik,Delhi Daredevils,1,14,325.0,261.0,28.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,3,0,0,0,0,23.21,124.52,,,Dinesh Karthik,6,1,1985,33,Experienced,0.0038948393378773,0.0224719101123595,0.0218406386503991,0.0082961072112316,0.1178571428571428,0.1622337962962963,0.084832256303111,0.206043956043956,2.0,16.0,66.0,8.0,2.0,4.0,25.0,1.0,0.0,0.0,0.0,0.0
153,KD Karthik,Gujarat Lions,1,30,696.0,541.0,68.0,14.0,24.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,1.0,5,0,0,0,0,29.0,128.65,,,Dinesh Karthik,6,1,1985,33,Experienced,0.0038948393378773,0.0224719101123595,0.0218406386503991,0.0082961072112316,0.1178571428571428,0.1622337962962963,0.084832256303111,0.206043956043956,2.0,16.0,66.0,8.0,2.0,4.0,25.0,1.0,0.0,0.0,0.0,0.0
154,KD Karthik,Royal Challengers Bengaluru,1,16,141.0,120.0,15.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,3.0,0,0,0,0,0,14.1,117.5,,,Dinesh Karthik,6,1,1985,33,Experienced,0.0038948393378773,0.0224719101123595,0.0218406386503991,0.0082961072112316,0.1178571428571428,0.1622337962962963,0.084832256303111,0.206043956043956,2.0,16.0,66.0,8.0,2.0,4.0,25.0,1.0,0.0,0.0,0.0,0.0
155,KH Pandya,Mumbai Indians,1,25,480.0,313.0,46.0,20.0,12.0,440.0,518.0,17.0,26.0,1.0,3.0,0.0,0.0,1,0,3,0,0,40.0,153.35,30.47,7.06,Krunal Pandya,24,3,1991,27,Peak,0.0,0.0,0.0146106341316463,0.0038289725590299,0.0,0.0,0.1637412849124446,0.0,0.0,0.0,61.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
156,KJ Abbott,Kings XI Punjab,0,5,13.0,8.0,0.0,1.0,1.0,102.0,182.0,2.0,12.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13.0,162.5,91.0,10.71,Kyle Abbott,18,6,1987,31,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,KK Cooper,Rajasthan Royals,0,5,39.0,28.0,2.0,3.0,3.0,110.0,146.0,4.0,14.0,0.0,2.0,0.0,0.0,0,0,0,0,0,13.0,139.29,36.5,7.96,Kevon Cooper,16,2,1989,29,Peak,0.0,0.0009363295880149,0.0,0.0,0.0,-0.0583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
158,KK Nair,Delhi Daredevils,1,26,638.0,533.0,79.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,4,0,0,0,0,26.58,119.7,,,Karun Nair,12,6,1991,27,Peak,0.0,0.0,0.0141587588492242,0.0268028079132099,0.0,0.0,0.0112320008596604,0.0146825396825396,0.0,0.0,32.0,7.0,0.0,0.0,19.0,13.0,0.0,0.0,0.0,0.0
159,KK Nair,Rajasthan Royals,1,24,511.0,384.0,56.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,4,0,0,0,0,24.33,133.07,,,Karun Nair,12,6,1991,27,Peak,0.0,0.0,0.0141587588492242,0.0268028079132099,0.0,0.0,0.0112320008596604,0.0146825396825396,0.0,0.0,32.0,7.0,0.0,0.0,19.0,13.0,0.0,0.0,0.0,0.0
160,KL Rahul,Royal Challengers Bengaluru,1,13,397.0,277.0,37.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,4,0,0,0,0,44.11,143.32,,,KL Rahul,18,4,1992,26,Peak,0.0029211295034079,0.0056179775280898,0.0298237686398554,0.0248883216336949,-0.0407407407407407,0.1018518518518518,0.0265967601355408,0.1967242519613209,2.0,3.0,87.0,24.0,1.0,1.0,45.0,5.0,3.0,0.0,0.0,0.0
161,KL Rahul,Sunrisers Hyderabad,1,18,308.0,299.0,20.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0,0,0,0,0,20.53,103.01,,,KL Rahul,18,4,1992,26,Peak,0.0029211295034079,0.0056179775280898,0.0298237686398554,0.0248883216336949,-0.0407407407407407,0.1018518518518518,0.0265967601355408,0.1967242519613209,2.0,3.0,87.0,24.0,1.0,1.0,45.0,5.0,3.0,0.0,0.0,0.0
162,KM Jadhav,Delhi Daredevils,1,24,338.0,247.0,29.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,1,0,0,0,0,30.73,136.84,,,Kedar Jadhav,26,3,1985,33,Experienced,0.0,0.0,0.0138575086609429,0.0006381620931716,0.0,0.0,0.0870868940936144,-0.6999999999999998,0.0,0.0,52.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0
163,KM Jadhav,Royal Challengers Bengaluru,1,16,309.0,227.0,27.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1,0,0,0,0,28.09,136.12,,,Kedar Jadhav,26,3,1985,33,Experienced,0.0,0.0,0.0138575086609429,0.0006381620931716,0.0,0.0,0.0870868940936144,-0.6999999999999998,0.0,0.0,52.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0
164,KP Pietersen,Delhi Daredevils,0,11,294.0,239.0,34.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,0,0,0,29.4,123.01,,,Kevin Pietersen,27,6,1980,38,Veteran,0.0,0.0018726591760299,0.0,0.0038289725590299,0.0,0.0,0.0,0.125,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
165,KP Pietersen,Rising Pune Supergiants,0,4,73.0,61.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,24.33,119.67,,,Kevin Pietersen,27,6,1980,38,Veteran,0.0,0.0018726591760299,0.0,0.0038289725590299,0.0,0.0,0.0,0.125,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
166,KS Williamson,Sunrisers Hyderabad,0,15,411.0,325.0,35.0,11.0,12.0,6.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,3,0,0,0,0,34.25,126.46,,7.0,Kane Williamson,8,8,1990,28,Peak,0.0,0.0,0.0131043831902394,0.0204211869814933,0.0,0.0,0.1172917115999502,0.0598539806547619,0.0,0.0,52.0,13.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0
167,KV Sharma,Mumbai Indians,1,9,49.0,42.0,5.0,2.0,6.0,189.0,217.0,13.0,8.0,1.0,2.0,0.0,0.0,0,0,2,0,0,8.17,116.67,16.69,6.89,Karn Sharma,23,10,1987,31,Experienced,0.0058422590068159,0.0018726591760299,0.0177737611086006,0.0063816209317166,-0.0194444444444444,0.3208333333333333,0.0710959330840312,0.0142857142857142,1.0,1.0,54.0,4.0,1.0,1.0,20.0,2.0,0.0,0.0,0.0,0.0
168,KV Sharma,Sunrisers Hyderabad,1,33,182.0,151.0,7.0,10.0,9.0,646.0,905.0,29.0,31.0,0.0,4.0,0.0,1.0,0,0,2,1,0,20.22,120.53,31.21,8.41,Karn Sharma,23,10,1987,31,Experienced,0.0058422590068159,0.0018726591760299,0.0177737611086006,0.0063816209317166,-0.0194444444444444,0.3208333333333333,0.0710959330840312,0.0142857142857142,1.0,1.0,54.0,4.0,1.0,1.0,20.0,2.0,0.0,0.0,0.0,0.0
169,KW Richardson,Rajasthan Royals,0,7,1.0,2.0,0.0,0.0,1.0,167.0,209.0,10.0,8.0,0.0,3.0,0.0,0.0,0,0,0,0,0,1.0,50.0,20.9,7.51,Kane Richardson,2,12,1991,27,Peak,0.0,0.0,0.0,0.0012763241863433,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
170,KW Richardson,Royal Challengers Bengaluru,0,4,1.0,1.0,0.0,0.0,0.0,86.0,138.0,8.0,8.0,0.0,1.0,0.0,1.0,0,0,1,0,0,,100.0,17.25,9.63,Kane Richardson,2,12,1991,27,Peak,0.0,0.0,0.0,0.0012763241863433,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
171,Karanveer Singh,Kings XI Punjab,1,9,12.0,17.0,1.0,0.0,1.0,213.0,323.0,14.0,11.0,0.0,2.0,0.0,0.0,0,0,2,0,0,12.0,70.59,23.07,9.1,Karanveer Singh,11,8,1987,31,Experienced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Kuldeep Yadav,Kolkata Knight Riders,1,15,20.0,22.0,2.0,0.0,2.0,324.0,447.0,19.0,18.0,0.0,1.0,0.0,2.0,0,0,2,0,0,10.0,90.91,23.53,8.28,Kuldeep Yadav,14,12,1994,24,Emerging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,L Balaji,Kings XI Punjab,1,9,1.0,3.0,0.0,0.0,1.0,211.0,305.0,12.0,13.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1.0,33.33,25.42,8.67,Lakshmipathy Balaji,27,9,1981,37,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,LH Ferguson,Rising Pune Supergiant,0,4,1.0,1.0,0.0,0.0,0.0,87.0,96.0,5.0,12.0,0.0,0.0,0.0,1.0,0,0,1,0,0,,100.0,19.2,6.62,Lockie Ferguson,13,6,1991,27,Peak,0.0,0.0,0.0015062509414068,0.0,0.0,0.0,0.0983333333333333,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,LMP Simmons,Mumbai Indians,0,29,1079.0,878.0,109.0,44.0,27.0,18.0,34.0,1.0,0.0,0.0,10.0,0.0,1.0,11,1,0,0,0,39.96,122.89,34.0,11.33,Llendl Simmons,25,1,1985,33,Experienced,0.0029211295034079,0.0,0.0006025003765627,0.0006381620931716,0.3476190476190475,0.0,0.11875,0.35,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,LR Shukla,Delhi Daredevils,1,5,31.0,38.0,2.0,1.0,3.0,58.0,88.0,1.0,7.0,0.0,1.0,0.0,0.0,0,0,0,0,0,10.33,81.58,88.0,9.1,Laxmi Ratan Shukla,5,6,1981,37,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,LRPL Taylor,Delhi Daredevils,0,4,59.0,62.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,19.67,95.16,,,Ross Taylor,3,8,1984,34,Experienced,0.0,0.0046816479400749,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
178,M Ashwin,Rising Pune Supergiants,1,10,0.0,1.0,0.0,0.0,1.0,176.0,245.0,7.0,11.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,35.0,8.35,Murugan Ashwin,9,8,1990,28,Peak,0.0,0.0,0.0009037505648441,0.0,0.0,0.0,-0.0981481481481481,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
179,M Kartik,Kings XI Punjab,1,2,0.0,0.0,0.0,0.0,0.0,49.0,91.0,2.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,,,45.5,11.14,Murali Kartik,9,11,1976,42,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,M Manhas,Chennai Super Kings,1,6,35.0,26.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,11.67,134.62,,,Mithun Manhas,10,12,1979,39,Veteran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,M Morkel,Kolkata Knight Riders,0,29,9.0,8.0,0.0,0.0,0.0,699.0,887.0,35.0,57.0,1.0,7.0,0.0,1.0,0,0,1,0,0,,112.5,25.34,7.61,Morne Morkel,10,6,1984,34,Experienced,0.0087633885102239,0.0028089887640449,0.0,0.0025526483726866,-0.0878787878787878,0.1133333333333333,0.0,0.2533333333333333,1.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
